,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23260,0,2,11,9,2,6,0,4,1,0,0,2,38,0
23261,0,2,9,13,2,9,0,4,1,0,0,2,38,1
23262,0,2,9,13,2,11,0,4,1,0,0,2,38,1
23263,0,4,5,4,4,4,3,4,1,0,0,3,38,0
23264,1,2,12,14,2,3,0,4,1,0,0,2,38,0
23265,1,4,14,15,2,9,0,4,1,0,3,3,38,1
23266,0,2,4,3,4,8,1,4,0,0,0,2,25,0
23267,1,5,12,14,2,9,0,4,1,0,0,1,38,1
23268,1,2,3,2,2,4,0,4,1,0,0,2,25,0
23269,2,4,3,2,2,2,0,4,1,0,0,1,38,0
23270,2,2,5,4,2,2,0,4,1,0,0,2,38,0
23271,0,2,15,10,5,0,1,2,1,0,0,2,38,0
23272,1,2,11,9,0,13,4,4,1,0,0,2,38,0
23273,0,2,15,10,4,11,3,4,0,0,0,1,38,0
23274,0,1,15,10,0,0,4,4,0,0,0,3,38,0
23275,1,2,0,6,2,7,5,4,0,0,0,1,38,0
23276,1,2,12,14,4,3,1,4,0,0,0,1,38,0
23277,0,2,9,13,2,5,0,1,1,0,0,2,38,0
23278,2,2,9,13,2,2,0,1,1,0,0,2,34,0
23279,0,2,15,10,4,7,1,4,0,0,0,2,38,1
23280,1,3,15,10,2,3,0,1,1,0,0,3,35,0
23281,2,2,0,6,0,5,1,4,0,0,0,1,38,0
23282,0,2,11,9,2,2,0,4,1,0,0,2,38,0
23283,1,2,15,10,4,7,3,4,0,0,0,2,38,0
23284,0,2,11,9,2,13,0,2,1,0,0,2,38,0
23285,0,0,15,10,0,0,4,4,0,0,0,2,38,0
23286,0,2,11,9,0,0,1,4,0,0,0,2,38,0
23287,1,4,11,9,2,4,0,4,1,0,3,2,38,0
23288,0,2,15,10,4,0,3,4,0,0,0,1,38,0
23289,1,2,10,16,4,9,1,4,1,0,0,1,38,1
23290,0,2,9,13,2,9,0,4,1,0,0,2,38,1
23291,0,2,15,10,0,5,1,4,1,0,0,2,38,0
23292,1,2,9,13,2,11,0,4,1,0,3,2,38,1
23293,1,2,11,9,4,5,1,2,1,0,0,2,38,0
23294,0,2,15,10,2,11,0,4,1,0,0,2,38,1
23295,0,2,15,10,4,7,1,4,0,0,0,1,38,0
23296,1,2,11,9,2,2,0,4,1,0,0,2,38,0
23297,0,3,15,10,2,11,0,4,1,0,0,3,38,1
23298,1,2,9,13,2,3,0,2,1,0,0,1,38,1
23299,0,2,9,13,4,0,1,4,1,0,0,1,38,0
23300,0,2,9,13,4,0,1,4,0,0,0,2,38,0
23301,0,2,9,13,4,11,3,4,1,0,0,1,38,0
23302,0,2,11,9,2,13,0,3,1,0,0,2,38,0
23303,0,2,11,9,2,5,0,4,1,0,0,2,38,0
23304,2,2,11,9,2,4,0,4,1,0,0,2,38,0
23305,1,2,8,11,2,6,0,4,1,0,0,2,38,1
23306,0,2,9,13,2,3,5,4,0,0,0,2,38,1
23307,1,2,9,13,2,3,0,4,1,0,0,2,38,0
23308,1,2,11,9,0,2,1,4,1,0,0,2,38,0
23309,0,2,15,10,4,0,3,4,0,0,0,0,38,0
23310,0,2,15,10,4,13,3,4,1,0,0,1,38,0
23311,2,4,5,4,2,2,0,4,1,0,0,0,38,0
23312,0,2,15,10,4,13,1,2,1,0,0,2,38,0
23313,1,4,15,10,2,11,0,4,1,0,0,2,38,0
23314,0,2,15,10,2,6,0,4,1,0,0,2,38,1
23315,0,2,15,10,2,2,0,4,1,0,0,2,38,0
23316,0,2,15,10,0,6,1,4,1,0,0,2,38,0
23317,1,2,7,12,2,3,0,4,1,0,0,2,38,1
23318,1,2,8,11,0,11,4,4,0,0,0,2,38,0
23319,0,2,11,9,4,2,1,4,1,0,0,2,38,0
23320,0,2,11,9,4,0,1,3,0,0,0,2,38,0
23321,0,2,11,9,2,5,0,4,1,0,0,2,38,0
23322,1,2,11,9,2,10,0,4,1,0,0,2,38,0
23323,1,2,11,9,2,0,0,4,1,0,0,2,38,0
23324,1,2,5,4,6,6,4,3,0,0,0,2,5,0
23325,1,2,15,10,6,11,1,4,0,0,0,2,38,0
23326,0,2,9,13,4,9,1,4,0,0,0,2,38,0
23327,1,2,15,10,4,3,4,4,0,0,0,2,38,0
23328,0,2,11,9,2,13,0,4,1,0,0,2,38,1
23329,1,2,9,13,2,7,0,1,1,0,0,1,39,0
23330,0,4,15,10,2,0,5,4,0,0,0,2,38,1
23331,1,4,11,9,2,4,0,4,1,0,0,3,38,0
23332,1,3,15,10,2,3,0,4,1,0,0,2,38,0
23333,0,4,11,9,2,4,0,4,1,4,0,2,38,0
23334,0,4,11,9,2,13,0,4,1,0,0,2,38,0
23335,1,1,15,10,6,0,4,4,0,0,0,2,25,0
23336,1,4,9,13,2,4,0,4,1,0,0,1,38,0
23337,0,2,14,15,2,9,5,1,0,4,0,2,38,1
23338,0,2,9,13,4,3,1,4,0,0,0,1,38,0
23339,0,2,11,9,4,0,1,4,0,0,0,2,38,0
23340,1,2,8,11,2,3,0,4,1,4,0,2,38,1
23341,0,1,9,13,2,3,0,2,1,0,0,2,38,1
23342,2,2,6,5,0,11,1,4,1,0,0,1,38,0
23343,0,2,15,10,4,11,3,4,1,0,0,2,38,0
23344,0,2,15,10,4,11,1,4,1,0,0,2,38,0
23345,1,2,8,11,2,2,0,4,1,0,0,2,38,0
23346,1,1,11,9,0,0,1,4,0,0,0,2,38,1
23347,3,2,9,13,2,11,0,4,1,4,0,0,38,1
23348,0,2,11,9,0,0,4,4,0,0,0,1,38,0
23349,1,2,11,9,2,2,0,4,1,0,0,2,38,1
23350,0,2,0,6,0,2,2,2,1,0,0,2,38,0
23351,2,3,15,10,2,3,0,4,1,0,0,2,38,1
23352,2,2,4,3,2,13,0,4,1,0,0,2,38,0
23353,0,4,14,15,4,9,1,4,0,0,0,3,38,1
23354,1,4,1,7,2,3,0,4,1,0,0,3,38,0
23355,1,2,12,14,2,3,0,4,1,0,0,3,38,1
23356,1,3,11,9,2,11,0,4,1,0,0,2,38,1
23357,1,2,4,3,2,2,0,4,1,0,0,2,21,0
23358,0,2,15,10,4,12,1,4,0,4,0,2,38,0
23359,0,2,15,10,2,11,0,2,1,0,0,1,38,0
23360,1,2,11,9,2,5,0,4,1,4,0,2,38,0
23361,0,2,14,15,2,9,0,4,1,0,3,3,38,1
23362,1,2,9,13,0,11,4,4,1,0,0,2,38,1
23363,0,2,11,9,2,13,0,4,1,0,0,3,38,0
23364,0,2,15,10,4,0,3,1,1,0,0,1,38,0
23365,0,2,8,11,5,0,1,1,1,0,0,2,38,0
23366,0,2,15,10,2,2,0,2,1,0,0,2,22,1
23367,0,2,4,3,4,5,1,4,1,0,0,1,25,0
23368,1,2,1,7,5,7,4,4,0,0,0,1,38,0
23369,1,2,11,9,2,2,0,4,1,0,0,2,38,0
23370,0,2,11,9,2,5,0,4,1,0,0,2,38,0
23371,1,4,3,2,2,13,0,4,1,0,3,0,38,0
23372,1,4,11,9,0,11,1,4,1,0,0,2,38,0
23373,0,2,11,9,4,5,1,4,1,0,0,2,38,0
23374,0,2,7,12,4,9,4,4,0,0,0,1,38,0
23375,1,2,15,10,2,2,0,4,1,0,0,2,38,1
23376,1,2,9,13,2,6,0,4,1,0,0,2,38,1
23377,0,2,0,6,4,6,1,4,1,0,0,2,5,0
23378,1,2,11,9,2,2,0,4,1,0,0,2,38,0
23379,0,2,9,13,2,3,0,4,1,0,0,2,38,1
23380,0,3,10,16,4,9,3,4,1,0,0,2,38,0
23381,0,2,15,10,4,7,3,4,0,0,0,1,38,0
23382,0,2,11,9,0,5,2,4,1,0,0,2,7,0
23383,0,2,15,10,4,11,2,4,0,0,0,2,38,0
23384,1,5,14,15,4,9,1,4,0,0,3,2,38,1
23385,2,2,11,9,2,13,0,4,1,0,0,2,38,1
23386,1,2,9,13,2,11,0,2,1,4,0,2,38,1
23387,0,2,15,10,0,3,1,1,0,0,0,2,23,1
23388,1,2,3,2,3,4,4,4,1,0,0,2,25,0
23389,1,2,5,4,2,6,0,4,1,0,0,2,38,0
23390,0,2,15,10,4,5,1,4,1,0,0,1,38,0
23391,0,4,9,13,2,11,0,4,1,0,0,3,38,1
23392,1,2,11,9,2,11,0,4,1,0,0,2,38,1
23393,0,2,15,10,2,6,0,4,1,0,0,2,38,1
23394,1,4,11,9,2,3,0,4,1,0,0,2,38,1
23395,0,2,1,7,2,6,0,4,1,0,0,2,38,0
23396,0,2,8,11,2,11,0,4,1,0,0,2,38,1
23397,0,2,15,10,2,5,0,4,1,0,0,2,38,0
23398,1,2,15,10,2,3,0,4,1,0,0,2,38,1
23399,1,2,11,9,2,2,0,4,1,0,0,2,38,1
23400,1,1,11,9,2,3,0,4,1,0,0,3,38,0
23401,1,2,15,10,2,2,0,4,1,0,0,2,38,1
23402,0,2,11,9,4,0,1,4,0,0,0,1,38,0
23403,0,5,0,6,2,0,0,4,1,0,0,2,38,0
23404,0,2,11,9,2,7,0,2,1,0,0,1,38,0
23405,0,2,15,10,4,5,3,4,1,0,0,1,38,0
23406,0,2,11,9,2,13,0,4,1,0,0,2,38,1
23407,0,2,11,9,4,11,3,4,0,0,0,1,38,0
23408,1,2,9,13,2,12,0,4,1,4,0,2,38,1
23409,0,2,11,9,4,7,1,2,0,0,0,2,38,0
23410,0,2,15,10,4,8,3,4,0,0,0,2,38,0
23411,0,2,8,11,0,12,3,4,1,0,0,2,38,0
23412,0,0,9,13,4,9,3,2,0,0,0,2,38,0
23413,0,2,4,3,2,7,0,4,1,0,0,1,25,0
23414,0,2,8,11,4,3,1,2,0,0,0,1,8,0
23415,0,2,2,8,4,6,3,4,1,0,0,2,38,0
23416,1,2,11,9,0,9,4,2,0,0,0,2,38,0
23417,1,2,11,9,2,2,0,4,1,0,0,2,38,1
23418,0,2,9,13,4,9,3,4,1,0,0,2,38,0
23419,0,2,11,9,0,11,4,4,0,0,0,1,38,0
23420,1,2,11,9,3,3,1,4,0,0,0,2,38,0
23421,0,2,11,9,4,5,3,4,1,0,0,2,38,0
23422,2,2,9,13,6,7,1,4,0,0,0,0,38,0
23423,0,2,6,5,4,11,1,4,1,0,0,2,38,0
23424,0,2,9,13,2,9,0,4,1,0,0,2,38,0
23425,0,5,15,10,4,12,3,4,0,0,0,4,38,0
23426,1,2,14,15,2,9,0,4,1,4,0,2,38,1
23427,0,2,15,10,2,0,0,4,1,4,0,2,38,1
23428,0,2,11,9,4,0,3,4,0,0,0,2,38,0
23429,0,4,14,15,2,9,0,4,1,4,0,3,38,1
23430,1,5,9,13,2,3,0,4,1,0,0,2,38,1
23431,0,2,14,15,4,9,1,4,1,0,0,3,38,0
23432,1,2,11,9,2,2,0,3,1,0,0,2,38,0
23433,0,2,8,11,2,4,0,4,1,0,0,2,38,1
23434,1,2,6,5,2,6,2,1,0,0,0,2,2,0
23435,1,2,11,9,4,7,1,2,1,0,0,2,13,0
23436,0,5,2,8,4,0,1,2,0,0,0,2,38,0
23437,1,2,9,13,2,3,0,4,1,0,0,2,38,1
23438,1,2,11,9,2,5,0,4,1,0,0,2,38,0
23439,0,4,9,13,2,3,0,3,1,4,0,2,32,1
23440,1,2,15,10,5,0,1,4,0,0,0,2,38,0
23441,1,2,8,11,2,13,0,4,1,0,0,1,38,0
23442,0,2,11,9,2,11,0,4,1,0,0,3,38,0
23443,0,2,8,11,4,0,3,4,0,0,0,3,38,0
23444,0,2,15,10,4,9,3,4,0,0,0,2,38,0
23445,0,2,7,12,4,0,1,4,1,0,0,2,38,0
23446,0,3,9,13,2,3,0,4,1,0,0,3,38,1
23447,0,4,0,6,4,6,3,4,1,0,0,2,38,0
23448,0,2,8,11,4,7,2,2,1,0,0,2,38,0
23449,2,5,11,9,6,0,1,4,0,0,0,2,38,0
23450,2,2,11,9,2,10,0,4,1,0,0,1,38,0
23451,1,2,9,13,0,3,1,4,1,0,0,2,38,1
23452,0,2,8,11,2,2,0,4,1,0,0,2,38,0
23453,1,2,15,10,0,6,1,4,1,0,3,2,38,0
23454,0,2,11,9,2,7,0,2,1,0,0,2,38,0
23455,0,2,11,9,4,7,1,4,1,0,0,2,38,0
23456,0,2,15,10,2,3,0,4,1,0,0,2,38,0
23457,0,2,0,6,4,0,4,4,0,0,0,2,38,0
23458,1,2,12,14,2,3,0,4,1,0,0,2,38,1
23459,0,2,11,9,4,0,4,4,1,0,0,2,38,0
23460,1,3,15,10,2,3,0,4,1,0,0,2,38,1
23461,0,1,0,6,4,7,1,4,1,0,0,2,38,0
23462,0,5,15,10,2,10,0,4,1,0,0,2,38,0
23463,0,2,1,7,2,13,0,4,1,0,0,2,38,0
23464,0,1,12,14,4,9,1,4,0,0,0,2,10,0
23465,0,2,9,13,4,11,1,4,1,0,0,2,38,0
23466,0,2,0,6,2,6,0,4,1,0,0,2,38,0
23467,0,2,11,9,4,6,1,4,1,0,0,2,38,0
23468,0,4,7,12,2,0,5,4,0,0,0,2,38,1
23469,2,2,15,10,0,0,4,4,0,0,0,2,38,0
23470,2,4,15,10,4,11,1,4,0,0,0,1,38,0
23471,0,2,9,13,4,4,1,4,1,0,0,2,38,0
23472,1,2,12,14,2,3,0,4,1,0,0,2,38,1
23473,0,2,11,9,2,2,0,4,1,0,0,2,38,0
23474,1,4,12,14,2,11,0,4,1,4,0,2,38,1
23475,0,5,9,13,4,9,1,4,1,0,0,2,38,0
23476,1,2,9,13,4,9,1,4,0,0,0,2,38,0
23477,0,5,15,10,4,9,3,4,1,0,0,0,38,0
23478,0,2,15,10,4,13,1,4,1,0,0,2,38,0
23479,1,0,15,10,2,0,0,2,1,0,0,2,38,1
23480,1,2,15,10,2,11,2,4,1,0,0,2,38,0
23481,0,2,9,13,0,3,1,4,1,4,0,2,38,0
23482,0,2,11,9,4,7,1,4,1,0,0,2,38,0
23483,0,2,15,10,4,2,3,4,0,0,0,2,38,0
23484,0,2,0,6,4,5,2,3,1,0,0,2,38,0
23485,0,2,12,14,0,11,3,4,0,0,0,2,38,0
23486,0,2,11,9,3,2,1,4,1,0,0,2,38,0
23487,0,2,1,7,2,2,0,4,1,0,0,2,38,0
23488,0,2,11,9,4,7,4,2,0,0,0,2,38,0
23489,1,2,9,13,2,9,0,2,1,0,0,2,38,1
23490,0,4,11,9,2,4,0,4,1,0,0,4,38,0
23491,0,2,15,10,4,11,3,4,1,0,0,1,38,0
23492,2,2,10,16,2,9,0,4,1,4,0,2,38,1
23493,1,2,0,6,4,5,4,4,1,0,0,2,38,0
23494,0,3,11,9,4,7,4,1,0,0,0,1,18,0
23495,0,2,15,10,2,2,0,4,1,0,3,2,38,1
23496,1,2,12,14,2,3,0,4,1,0,0,2,38,1
23497,1,4,12,14,0,9,4,4,1,0,0,3,38,1
23498,1,2,15,10,0,0,1,4,1,0,0,2,38,0
23499,0,5,15,10,4,7,3,4,0,0,0,1,38,0
23500,0,1,11,9,2,2,0,4,1,0,0,2,38,1
23501,1,2,4,3,4,7,1,4,1,0,0,2,4,0
23502,0,2,15,10,2,11,0,4,1,4,0,2,38,0
23503,2,2,1,7,2,11,0,4,1,0,0,1,38,0
23504,0,2,8,11,4,0,1,4,0,0,0,2,38,0
23505,2,2,11,9,2,5,0,4,1,0,3,2,38,1
23506,1,4,5,4,2,4,0,4,1,0,0,2,38,0
23507,0,2,9,13,2,9,0,4,1,0,0,2,38,0
23508,1,1,14,15,4,9,1,4,1,4,0,2,38,1
23509,0,2,12,14,2,3,0,4,1,0,0,2,7,1
23510,0,2,11,9,4,11,3,4,0,4,0,2,38,0
23511,1,0,11,9,2,2,0,4,1,0,0,2,38,1
23512,0,2,11,9,4,0,1,2,0,0,3,1,38,0
23513,0,5,11,9,2,10,0,4,1,0,0,2,38,0
23514,0,2,11,9,4,0,4,4,0,0,0,1,38,0
23515,1,2,11,9,0,13,1,4,1,0,0,2,38,0
23516,1,2,15,10,2,11,5,4,0,0,0,1,38,0
23517,0,2,11,9,4,11,1,4,0,0,0,1,38,0
23518,0,2,1,7,2,3,0,4,1,0,0,2,38,0
23519,0,2,11,9,4,5,1,4,1,4,0,3,38,0
23520,0,2,11,9,2,2,0,4,1,0,0,3,38,0
23521,0,2,15,10,2,7,5,4,0,0,0,0,38,0
23522,0,1,9,13,4,9,1,4,0,0,0,2,38,0
23523,1,1,12,14,4,9,1,4,0,0,0,2,38,0
23524,2,2,9,13,2,11,0,4,1,4,0,0,38,0
23525,0,2,11,9,2,7,5,4,0,0,0,2,38,1
23526,1,1,9,13,2,9,0,4,1,0,3,2,38,1
23527,0,4,8,11,4,2,1,4,1,0,0,2,38,0
23528,0,2,15,10,6,3,1,4,0,0,0,2,38,1
23529,0,2,15,10,2,2,0,4,1,0,0,2,38,0
23530,0,2,15,10,4,9,3,4,0,0,0,0,38,0
23531,0,2,15,10,4,0,1,4,1,0,0,2,38,0
23532,0,2,15,10,2,5,0,4,1,0,3,2,38,1
23533,0,2,15,10,4,11,3,4,0,0,0,0,38,0
23534,0,2,1,7,4,3,4,4,0,0,0,2,38,0
23535,0,2,15,10,4,0,3,4,0,0,0,1,26,0
23536,0,2,8,11,2,0,0,4,1,0,0,2,38,1
23537,0,2,9,13,2,3,0,4,1,0,0,3,38,1
23538,1,2,11,9,2,2,0,4,1,0,0,2,38,1
23539,0,1,12,14,6,9,1,4,0,0,0,2,38,0
23540,1,2,15,10,2,11,0,4,1,0,0,2,38,1
23541,0,2,1,7,5,6,2,4,1,0,0,1,38,0
23542,0,2,9,13,2,9,0,4,1,4,0,2,38,1
23543,1,2,8,11,4,12,1,4,1,0,0,2,38,0
23544,0,2,11,9,2,2,0,4,1,0,0,2,38,0
23545,0,2,15,10,2,7,0,4,1,0,0,2,38,1
23546,0,2,11,9,2,6,0,4,1,0,0,2,38,0
23547,0,2,9,13,4,3,1,4,1,4,0,1,38,0
23548,1,4,15,10,2,7,0,4,1,0,0,2,38,1
23549,1,2,11,9,2,6,0,4,1,0,0,2,38,0
23550,0,2,15,10,2,3,0,4,1,0,0,2,38,0
23551,0,2,15,10,4,0,4,4,1,0,0,2,38,0
23552,0,5,10,16,2,9,0,4,1,0,0,2,38,1
23553,0,2,9,13,4,9,1,4,1,0,0,1,38,0
23554,1,2,11,9,4,13,1,0,1,0,0,2,38,0
23555,1,2,9,13,2,11,0,4,1,0,3,2,38,1
23556,0,2,14,15,2,9,0,4,1,0,0,3,38,1
23557,2,4,5,4,2,13,0,4,1,0,0,2,38,1
23558,0,2,9,13,2,7,5,4,0,0,0,1,30,0
23559,0,2,11,9,5,7,4,4,0,0,0,2,2,0
23560,0,2,7,12,4,9,1,4,0,0,0,2,38,0
23561,0,2,9,13,2,12,0,4,1,0,0,2,38,1
23562,1,0,11,9,2,0,0,2,1,0,0,2,38,1
23563,1,2,5,4,6,4,2,4,0,0,0,2,12,0
23564,0,2,11,9,4,5,1,4,0,0,0,2,38,0
23565,0,2,11,9,4,5,3,4,1,0,0,2,38,0
23566,0,2,11,9,4,7,4,4,0,0,0,2,38,0
23567,0,4,12,14,2,3,5,4,0,0,0,1,38,1
23568,0,0,11,9,4,9,1,4,1,0,0,2,38,0
23569,1,5,11,9,2,0,0,2,1,0,0,2,38,1
23570,0,1,9,13,2,2,0,1,1,0,0,2,29,0
23571,1,2,11,9,2,11,0,4,1,0,0,0,25,0
23572,1,2,9,13,2,3,0,4,1,0,0,2,38,1
23573,1,2,9,13,2,3,0,4,1,0,3,2,38,1
23574,0,2,11,9,4,9,4,4,0,0,0,2,38,0
23575,1,2,11,9,5,0,1,4,0,0,0,2,38,0
23576,1,2,1,7,0,5,1,4,1,0,0,2,38,0
23577,0,2,11,9,4,9,1,4,0,0,0,2,38,0
23578,1,2,11,9,4,12,2,4,1,0,0,2,38,0
23579,0,2,1,7,2,2,0,4,1,0,0,2,38,0
23580,0,1,7,12,2,10,0,4,1,0,3,2,8,0
23581,1,2,11,9,6,11,4,0,0,0,0,2,38,0
23582,1,2,12,14,4,9,1,4,0,4,0,1,38,1
23583,1,2,9,13,2,11,0,4,1,4,0,2,38,1
23584,0,2,11,9,2,11,0,4,1,0,0,2,38,0
23585,0,2,0,6,4,7,4,2,0,0,0,2,38,0
23586,0,2,5,4,2,2,0,4,1,0,0,2,38,0
23587,2,5,9,13,2,3,0,4,1,0,0,2,38,1
23588,1,2,11,9,2,13,0,4,1,0,0,2,38,0
23589,0,2,9,13,4,12,1,4,0,0,0,2,38,0
23590,0,0,15,10,2,5,0,4,1,0,3,3,38,1
23591,0,2,15,10,4,2,1,4,1,0,0,2,38,0
23592,0,1,11,9,0,0,4,4,0,0,0,2,38,0
23593,0,2,2,8,5,9,3,4,0,4,0,2,38,0
23594,0,2,11,9,4,0,3,4,0,0,0,2,38,0
23595,0,2,11,9,2,11,0,2,1,0,0,2,38,1
23596,1,2,9,13,2,2,0,4,1,4,0,2,38,1
23597,0,2,15,10,4,11,2,4,0,0,0,0,38,0
23598,0,2,7,12,4,6,1,2,0,4,0,2,38,1
23599,0,2,11,9,2,2,0,4,1,0,0,2,38,0
23600,0,5,11,9,2,2,0,4,1,4,0,2,38,1
23601,0,1,15,10,0,3,4,2,0,0,0,2,38,0
23602,0,2,11,9,2,7,5,2,0,0,0,0,38,0
23603,0,2,11,9,4,13,3,4,1,0,0,2,38,0
23604,1,2,9,13,0,2,4,4,1,0,0,1,38,0
23605,1,2,4,3,2,7,0,3,1,0,3,2,26,0
23606,1,2,11,9,0,0,1,4,0,0,0,2,38,0
23607,1,0,15,10,2,0,0,4,1,0,0,2,38,1
23608,0,2,9,13,4,11,1,4,1,0,0,2,38,0
23609,0,2,11,9,2,6,0,4,1,0,0,2,38,0
23610,0,6,11,9,4,4,3,4,1,0,0,1,38,0
23611,0,5,1,7,0,7,4,4,0,0,0,2,38,0
23612,2,2,0,6,2,13,0,4,1,0,0,2,38,0
23613,0,4,11,9,2,3,0,4,1,0,0,2,38,0
23614,0,2,0,6,0,7,1,4,0,0,0,3,38,0
23615,0,2,11,9,5,5,4,4,0,0,0,2,23,0
23616,0,0,12,14,4,9,1,4,1,0,0,2,38,0
23617,0,2,2,8,4,7,3,4,1,0,0,0,38,0
23618,1,4,11,9,2,11,0,4,1,0,0,2,8,1
23619,1,1,11,9,2,3,0,0,1,0,0,2,38,0
23620,0,2,1,7,0,13,1,4,1,0,0,2,38,0
23621,0,1,15,10,2,3,0,4,1,0,0,2,38,1
23622,0,2,11,9,2,12,0,4,1,0,0,2,38,1
23623,0,2,11,9,2,11,0,4,1,0,0,2,38,0
23624,0,2,11,9,4,7,3,4,1,0,0,2,38,0
23625,0,2,15,10,4,11,3,4,0,0,0,2,38,0
23626,0,2,9,13,2,9,0,4,1,0,0,2,38,1
23627,1,4,9,13,2,3,0,4,1,0,0,2,38,1
23628,0,2,15,10,4,7,1,4,1,0,3,0,38,0
23629,1,1,12,14,2,9,0,4,1,0,0,2,38,0
23630,0,0,9,13,4,9,1,3,0,0,0,2,38,0
23631,0,2,9,13,0,12,1,4,0,0,0,2,38,0
23632,0,2,11,9,2,6,5,4,0,4,0,2,38,1
23633,1,4,15,10,2,2,0,4,1,0,0,2,7,0
23634,0,2,5,4,0,11,4,4,0,0,0,2,38,0
23635,1,2,11,9,2,3,0,4,1,0,0,2,38,0
23636,1,2,0,6,0,2,1,4,1,0,0,2,38,0
23637,0,2,15,10,2,2,0,4,1,0,0,3,38,0
23638,1,2,4,3,2,11,0,4,1,0,0,2,38,0
23639,0,2,11,9,4,0,1,2,0,0,0,2,38,0
23640,1,2,9,13,5,7,1,4,0,0,0,2,38,0
23641,0,5,11,9,2,2,0,4,1,0,0,2,38,0
23642,0,2,7,12,4,3,1,4,0,0,0,2,38,0
23643,1,2,1,7,2,7,5,4,0,4,0,1,38,0
23644,1,2,11,9,6,7,4,4,0,0,0,1,38,0
23645,1,2,5,4,2,13,0,4,1,0,3,2,38,0
23646,1,2,11,9,0,0,1,4,0,0,0,2,38,0
23647,0,2,9,13,4,3,1,4,1,0,0,3,38,0
23648,0,4,7,12,2,2,0,4,1,0,0,2,38,0
23649,1,2,15,10,0,0,1,4,0,0,0,1,38,0
23650,0,2,9,13,4,3,1,4,1,0,0,2,38,0
23651,1,4,9,13,2,9,0,4,1,0,0,2,38,0
23652,1,2,11,9,5,2,4,2,0,0,0,2,38,0
23653,0,2,15,10,4,7,3,4,1,0,0,1,38,0
23654,2,3,9,13,2,9,0,4,1,0,0,2,38,0
23655,1,4,9,13,2,4,0,4,1,0,0,0,38,0
23656,0,0,11,9,4,0,2,4,1,0,0,1,38,0
23657,0,2,11,9,4,7,1,4,1,0,0,2,32,0
23658,1,2,12,14,2,3,0,4,1,0,3,2,11,1
23659,0,4,15,10,4,2,1,4,1,0,0,2,38,0
23660,1,2,9,13,5,11,1,4,1,0,0,2,38,0
23661,0,2,11,9,2,9,0,4,1,0,3,3,38,0
23662,1,2,9,13,2,11,0,4,1,4,0,2,38,1
23663,1,2,15,10,2,3,0,4,1,0,0,2,38,0
23664,1,2,11,9,0,2,1,4,1,0,0,2,38,1
23665,0,2,15,10,0,7,1,4,1,0,0,1,38,0
23666,0,2,7,12,4,0,4,2,0,0,0,2,22,0
23667,1,2,15,10,2,3,5,4,0,0,0,3,38,0
23668,1,2,0,6,3,13,1,2,1,0,0,2,38,0
23669,0,2,11,9,0,2,3,4,1,0,0,2,38,0
23670,0,2,12,14,4,9,4,1,1,0,0,2,34,0
23671,1,2,11,9,2,0,0,4,1,4,0,2,38,0
23672,0,4,11,9,2,11,0,4,1,0,0,3,38,0
23673,0,3,15,10,2,11,0,4,1,0,0,2,38,1
23674,0,2,15,10,4,9,3,4,1,0,0,0,7,0
23675,1,4,9,13,2,4,0,4,1,0,0,2,38,0
23676,1,4,9,13,3,9,1,4,1,0,0,1,38,0
23677,0,1,15,10,4,0,3,2,1,0,0,2,38,0
23678,0,2,8,11,4,2,1,4,1,0,0,1,38,0
23679,0,2,15,10,4,7,1,4,0,0,0,0,38,0
23680,1,2,10,16,4,3,1,4,1,0,0,2,38,1
23681,0,2,15,10,4,0,1,2,0,0,0,2,38,0
23682,0,2,9,13,2,3,0,4,1,0,0,2,38,1
23683,0,2,6,5,4,6,1,4,1,0,0,2,38,0
23684,1,2,11,9,0,11,4,4,0,0,0,1,38,0
23685,0,2,5,4,2,6,0,4,1,0,0,2,25,0
23686,0,2,8,11,4,2,3,4,1,0,0,2,38,0
23687,0,2,11,9,2,11,0,4,1,0,0,2,6,0
23688,0,5,15,10,4,10,1,4,1,0,0,2,38,0
23689,0,2,7,12,2,3,0,4,1,0,0,2,38,0
23690,1,2,15,10,0,11,4,4,0,0,0,2,4,0
23691,0,2,15,10,4,0,3,4,1,0,0,0,36,0
23692,0,2,15,10,4,7,3,4,1,0,0,1,38,0
23693,0,0,9,13,2,10,0,4,1,0,0,3,38,0
23694,1,2,12,14,2,3,0,4,1,0,0,2,38,1
23695,0,2,15,10,2,4,0,3,1,0,0,2,38,0
23696,1,2,15,10,2,0,5,4,0,0,0,0,4,1
23697,1,2,9,13,2,3,0,4,1,4,0,3,38,1
23698,0,2,15,10,4,11,3,4,0,0,0,0,38,0
23699,1,5,8,11,0,9,4,4,0,0,0,2,38,0
23700,1,5,10,16,2,9,0,4,1,0,0,2,38,1
23701,1,2,12,14,3,9,1,4,1,0,0,2,38,0
23702,1,2,11,9,0,6,3,2,1,0,0,2,38,0
23703,0,2,15,10,4,5,3,4,0,0,0,1,38,0
23704,2,4,11,9,2,11,0,4,1,0,0,2,38,0
23705,1,2,11,9,2,5,0,4,1,0,0,2,38,0
23706,1,2,11,9,0,6,4,2,0,0,0,2,38,0
23707,0,2,11,9,2,6,0,4,1,0,0,2,38,0
23708,0,1,11,9,4,4,3,4,1,0,0,2,38,0
